17 2
18 2
19 2
20 4
21 5
22 11
23 11
24 11
25 16
26 6
27 9
28 7
29 8
30 6
31 9
32 5
33 4
34 6
35 7
36 7
37 6
38 3
39 6
40 3
41 3
42 5
43 9
46 1
47 2
48 5
49 5
50 2
51 4
52 5
53 3
54 1
55 2
56 3
58 2
59 1
60 1
61 3
62 1
63 1
65 1
66 2
67 3
69 1
70 2
71 1
73 3
74 1
77 1
78 1
80 2
81 3
84 1
87 1
