1.0,"2019-08-02 23:46:52.000000","2019-08-03 00:19:36.000000",1.0,15.8,1.0,N,234.0,208.0,1.0,45.0,3.0,0.5,5.0,0.0,0.3,53.8,2.5
1.0,"2019-08-11 02:19:36.000000","2019-08-11 02:47:27.000000",3.0,12.4,1.0,N,234.0,208.0,1.0,35.5,3.0,0.5,0.0,0.0,0.3,39.3,2.5
2.0,"2019-08-13 19:16:01.000000","2019-08-13 19:43:35.000000",5.0,12.87,1.0,N,234.0,208.0,2.0,37.0,1.0,0.5,0.0,6.12,0.3,47.42,2.5
2.0,"2019-08-17 15:59:17.000000","2019-08-17 16:40:50.000000",1.0,13.74,1.0,N,234.0,208.0,2.0,41.5,0.0,0.5,0.0,6.12,0.3,50.92,2.5
2.0,"2019-08-20 20:41:31.000000","2019-08-20 21:12:16.000000",6.0,12.7,1.0,N,234.0,208.0,2.0,37.0,0.5,0.5,0.0,0.0,0.3,40.8,2.5
1.0,"2019-08-20 21:30:57.000000","2019-08-20 22:18:01.000000",1.0,0.0,1.0,N,234.0,208.0,1.0,34.2,0.0,0.5,0.0,0.0,0.3,35.0,0.0
2.0,"2019-08-21 08:28:52.000000","2019-08-21 09:25:31.000000",2.0,15.32,1.0,N,234.0,208.0,2.0,51.0,0.0,0.5,0.0,0.0,0.3,54.3,2.5
2.0,"2019-08-21 13:17:23.000000","2019-08-21 13:56:48.000000",1.0,13.6,1.0,N,234.0,208.0,2.0,41.0,0.0,0.5,0.0,0.0,0.3,44.3,2.5
2.0,"2019-08-24 00:45:55.000000","2019-08-24 01:07:14.000000",1.0,13.74,1.0,N,234.0,208.0,1.0,37.0,0.5,0.5,0.0,0.0,0.3,40.8,2.5
2.0,"2019-08-26 21:55:08.000000","2019-08-26 22:20:59.000000",1.0,12.37,1.0,N,234.0,208.0,1.0,35.5,0.5,0.5,5.0,0.0,0.3,44.3,2.5
2.0,"2019-08-26 23:19:03.000000","2019-08-26 23:54:43.000000",1.0,16.09,1.0,N,234.0,208.0,2.0,45.5,0.5,0.5,0.0,0.0,0.3,49.3,2.5
2.0,"2019-08-28 21:40:36.000000","2019-08-28 22:12:23.000000",1.0,13.47,1.0,N,234.0,208.0,2.0,40.0,0.5,0.5,0.0,0.0,0.3,43.8,2.5
,"2019-08-23 20:46:00.000000","2019-08-23 21:13:00.000000",,13.46,,,234.0,208.0,,39.2,2.75,0.5,0.0,6.12,0.3,48.87,0.0
,"2019-08-29 20:41:00.000000","2019-08-29 21:12:00.000000",,13.38,,,234.0,208.0,,39.2,2.75,0.5,0.0,6.12,0.3,48.87,0.0
