2.0,"2019-08-01 00:01:55.000000","2019-08-01 00:20:09.000000",1.0,6.91,1.0,N,234.0,227.0,1.0,21.5,0.5,0.5,0.0,0.0,0.3,25.3,2.5
1.0,"2019-08-01 04:05:48.000000","2019-08-01 04:25:43.000000",1.0,9.9,1.0,N,234.0,227.0,2.0,28.5,3.0,0.5,0.0,0.0,0.3,32.3,2.5
2.0,"2019-08-03 21:11:31.000000","2019-08-03 21:47:22.000000",1.0,9.43,1.0,N,234.0,227.0,1.0,33.0,0.5,0.5,9.2,0.0,0.3,46.0,2.5
1.0,"2019-08-04 03:05:09.000000","2019-08-04 03:26:47.000000",1.0,10.1,1.0,N,234.0,227.0,1.0,29.0,3.0,0.5,3.0,0.0,0.3,35.8,2.5
2.0,"2019-08-04 03:22:27.000000","2019-08-04 03:44:22.000000",1.0,12.39,1.0,N,234.0,227.0,1.0,35.0,0.5,0.5,0.0,0.0,0.3,38.8,2.5
2.0,"2019-08-05 14:09:26.000000","2019-08-05 14:45:56.000000",1.0,11.86,1.0,N,234.0,227.0,1.0,36.5,0.0,0.5,8.0,6.12,0.3,53.92,2.5
2.0,"2019-08-07 19:30:16.000000","2019-08-07 20:04:49.000000",6.0,10.69,1.0,N,234.0,227.0,2.0,34.0,1.0,0.5,0.0,0.0,0.3,38.3,2.5
1.0,"2019-08-08 21:29:44.000000","2019-08-08 22:08:17.000000",1.0,8.7,1.0,N,234.0,227.0,2.0,31.5,3.0,0.5,0.0,6.12,0.3,41.42,2.5
2.0,"2019-08-10 05:14:34.000000","2019-08-10 05:34:44.000000",1.0,9.76,1.0,N,234.0,227.0,2.0,28.0,0.5,0.5,0.0,0.0,0.3,31.8,2.5
2.0,"2019-08-10 11:56:51.000000","2019-08-10 12:31:51.000000",2.0,8.38,1.0,N,234.0,227.0,2.0,31.0,0.0,0.5,0.0,6.12,0.3,40.42,2.5
2.0,"2019-08-12 20:29:18.000000","2019-08-12 20:59:19.000000",2.0,10.25,1.0,N,234.0,227.0,1.0,32.0,0.5,0.5,8.38,6.12,0.3,50.3,2.5
2.0,"2019-08-12 22:49:23.000000","2019-08-12 23:16:28.000000",1.0,10.05,1.0,N,234.0,227.0,2.0,30.5,0.5,0.5,0.0,0.0,0.3,34.3,2.5
1.0,"2019-08-13 22:01:50.000000","2019-08-13 22:34:06.000000",3.0,7.9,1.0,N,234.0,227.0,1.0,28.0,3.0,0.5,7.95,0.0,0.3,39.75,2.5
2.0,"2019-08-16 02:11:05.000000","2019-08-16 02:35:58.000000",1.0,11.53,1.0,N,234.0,227.0,1.0,34.0,0.5,0.5,2.0,0.0,0.3,39.8,2.5
1.0,"2019-08-16 22:51:27.000000","2019-08-16 23:24:44.000000",1.0,10.4,1.0,N,234.0,227.0,1.0,33.5,3.0,0.5,9.3,0.0,0.3,46.6,2.5
1.0,"2019-08-21 22:59:22.000000","2019-08-21 23:38:37.000000",1.0,9.2,1.0,N,234.0,227.0,1.0,34.0,3.0,0.5,12.0,0.0,0.3,49.8,2.5
1.0,"2019-08-21 22:25:21.000000","2019-08-21 22:53:22.000000",1.0,11.1,1.0,N,234.0,227.0,1.0,33.5,3.0,0.5,7.45,0.0,0.3,44.75,2.5
2.0,"2019-08-23 00:04:43.000000","2019-08-23 00:33:35.000000",1.0,10.24,1.0,N,234.0,227.0,1.0,30.5,0.5,0.5,6.86,0.0,0.3,41.16,2.5
1.0,"2019-08-24 02:16:21.000000","2019-08-24 02:40:42.000000",1.0,10.6,1.0,N,234.0,227.0,2.0,31.0,3.0,0.5,0.0,0.0,0.3,34.8,2.5
2.0,"2019-08-24 23:48:25.000000","2019-08-25 00:19:27.000000",1.0,9.16,1.0,N,234.0,227.0,1.0,30.5,0.5,0.5,8.08,6.12,0.3,48.5,2.5
1.0,"2019-08-25 02:36:28.000000","2019-08-25 03:01:47.000000",1.0,9.9,1.0,N,234.0,227.0,2.0,30.0,3.0,0.5,0.0,0.0,0.3,33.8,2.5
1.0,"2019-08-25 03:16:20.000000","2019-08-25 03:41:18.000000",1.0,11.9,1.0,N,234.0,227.0,2.0,34.5,3.0,0.5,0.0,0.0,0.3,38.3,2.5
2.0,"2019-08-27 20:35:37.000000","2019-08-27 21:07:29.000000",1.0,9.05,1.0,N,234.0,227.0,1.0,31.0,0.5,0.5,8.18,6.12,0.3,49.1,2.5
1.0,"2019-08-29 18:06:58.000000","2019-08-29 18:39:21.000000",1.0,8.0,1.0,N,234.0,227.0,1.0,26.5,3.5,0.5,7.7,0.0,0.3,38.5,2.5
1.0,"2019-08-31 03:35:20.000000","2019-08-31 03:57:06.000000",1.0,11.0,1.0,N,234.0,227.0,2.0,31.0,3.0,0.5,0.0,0.0,0.3,34.8,2.5
1.0,"2019-08-31 04:14:04.000000","2019-08-31 04:36:27.000000",1.0,9.7,1.0,N,234.0,227.0,1.0,29.0,3.0,0.5,4.0,0.0,0.3,36.8,2.5
