2.0,"2019-08-01 19:40:50.000000","2019-08-01 20:13:10.000000",6.0,8.02,1.0,N,234.0,160.0,1.0,29.0,1.0,0.5,7.88,6.12,0.3,47.3,2.5
2.0,"2019-08-03 12:37:56.000000","2019-08-03 13:12:58.000000",1.0,8.02,1.0,N,234.0,160.0,2.0,32.0,0.0,0.5,0.0,6.12,0.3,41.42,2.5
2.0,"2019-08-03 18:43:25.000000","2019-08-03 19:05:39.000000",1.0,7.89,1.0,N,234.0,160.0,1.0,25.5,0.0,0.5,6.98,6.12,0.3,41.9,2.5
2.0,"2019-08-05 19:49:10.000000","2019-08-05 20:14:46.000000",5.0,9.94,1.0,N,234.0,160.0,1.0,30.5,1.0,0.5,8.18,6.12,0.3,49.1,2.5
2.0,"2019-08-05 23:15:51.000000","2019-08-05 23:39:02.000000",1.0,7.39,1.0,N,234.0,160.0,2.0,25.0,0.5,0.5,0.0,6.12,0.3,34.92,2.5
2.0,"2019-08-07 00:41:39.000000","2019-08-07 01:02:30.000000",1.0,7.25,1.0,N,234.0,160.0,1.0,23.0,0.5,0.5,6.58,6.12,0.3,39.5,2.5
2.0,"2019-08-08 11:37:12.000000","2019-08-08 12:06:19.000000",1.0,8.16,1.0,N,234.0,160.0,1.0,27.0,0.0,0.5,9.1,6.12,0.3,45.52,2.5
1.0,"2019-08-08 20:53:21.000000","2019-08-08 21:16:30.000000",1.0,6.4,1.0,N,234.0,160.0,2.0,22.0,3.0,0.5,0.0,6.12,0.3,31.92,2.5
2.0,"2019-08-08 21:53:11.000000","2019-08-08 22:37:04.000000",5.0,9.68,1.0,N,234.0,160.0,1.0,36.0,0.5,0.5,3.5,0.0,0.3,43.3,2.5
2.0,"2019-08-08 22:05:29.000000","2019-08-08 22:40:27.000000",1.0,9.3,1.0,N,234.0,160.0,1.0,32.0,0.5,0.5,0.0,0.0,0.3,35.8,2.5
1.0,"2019-08-10 11:52:42.000000","2019-08-10 12:27:18.000000",1.0,8.4,1.0,N,234.0,160.0,2.0,31.5,2.5,0.5,0.0,6.12,0.3,40.92,2.5
2.0,"2019-08-13 23:28:59.000000","2019-08-13 23:57:27.000000",1.0,8.8,1.0,N,234.0,160.0,2.0,28.0,0.5,0.5,0.0,6.12,0.3,37.92,2.5
2.0,"2019-08-14 19:56:19.000000","2019-08-14 20:13:45.000000",2.0,6.26,1.0,N,234.0,160.0,2.0,20.0,1.0,0.5,0.0,6.12,0.3,30.42,2.5
2.0,"2019-08-16 17:37:23.000000","2019-08-16 18:06:27.000000",1.0,7.38,1.0,N,234.0,160.0,1.0,25.5,1.0,0.5,5.0,6.12,0.3,40.92,2.5
2.0,"2019-08-18 02:25:39.000000","2019-08-18 02:45:42.000000",1.0,7.41,1.0,N,234.0,160.0,1.0,23.0,0.5,0.5,6.58,6.12,0.3,39.5,2.5
1.0,"2019-08-19 03:54:40.000000","2019-08-19 04:16:10.000000",1.0,9.8,1.0,N,234.0,160.0,2.0,28.5,3.0,0.5,0.0,0.0,0.3,32.3,2.5
