2.0,"2019-08-01 00:12:26.000000","2019-08-01 00:38:58.000000",5.0,3.88,1.0,N,234.0,146.0,1.0,19.5,0.5,0.5,4.66,0.0,0.3,27.96,2.5
1.0,"2019-08-01 01:20:46.000000","2019-08-01 01:42:41.000000",1.0,5.2,1.0,N,234.0,146.0,1.0,19.0,3.0,0.5,2.0,0.0,0.3,24.8,2.5
2.0,"2019-08-02 02:07:08.000000","2019-08-02 02:21:48.000000",1.0,4.41,1.0,N,234.0,146.0,2.0,15.0,0.5,0.5,0.0,0.0,0.3,18.8,2.5
2.0,"2019-08-02 16:22:56.000000","2019-08-02 16:57:39.000000",1.0,5.23,1.0,N,234.0,146.0,1.0,24.0,1.0,0.5,5.66,0.0,0.3,33.96,2.5
1.0,"2019-08-02 16:43:33.000000","2019-08-02 17:23:08.000000",2.0,8.1,1.0,N,234.0,146.0,1.0,30.0,1.0,0.5,0.0,6.12,0.3,37.92,0.0
2.0,"2019-08-02 21:39:14.000000","2019-08-02 22:03:29.000000",5.0,5.02,1.0,N,234.0,146.0,1.0,19.0,0.5,0.5,0.0,0.0,0.3,22.8,2.5
2.0,"2019-08-02 22:46:54.000000","2019-08-02 23:08:22.000000",1.0,4.79,1.0,N,234.0,146.0,2.0,18.5,0.5,0.5,0.0,0.0,0.3,22.3,2.5
2.0,"2019-08-03 00:21:27.000000","2019-08-03 00:46:56.000000",1.0,4.84,1.0,N,234.0,146.0,1.0,20.0,0.5,0.5,4.76,0.0,0.3,28.56,2.5
1.0,"2019-08-03 02:05:25.000000","2019-08-03 02:15:48.000000",1.0,3.7,1.0,N,234.0,146.0,1.0,12.0,3.0,0.5,3.15,0.0,0.3,18.95,2.5
2.0,"2019-08-03 02:40:45.000000","2019-08-03 02:53:27.000000",1.0,4.65,1.0,N,234.0,146.0,1.0,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
1.0,"2019-08-03 21:30:15.000000","2019-08-03 21:54:04.000000",4.0,4.5,1.0,N,234.0,146.0,2.0,18.5,3.0,0.5,0.0,0.0,0.3,22.3,2.5
1.0,"2019-08-04 02:01:18.000000","2019-08-04 02:15:45.000000",1.0,4.3,1.0,N,234.0,146.0,1.0,15.0,3.0,0.5,1.0,0.0,0.3,19.8,2.5
