2.0,"2019-08-03 22:08:22.000000","2019-08-03 22:37:41.000000",6.0,12.57,1.0,N,234.0,93.0,1.0,37.0,0.5,0.5,9.38,6.12,0.3,56.3,2.5
1.0,"2019-08-06 14:30:14.000000","2019-08-06 15:09:49.000000",1.0,11.2,1.0,N,234.0,93.0,1.0,37.0,2.5,0.5,9.25,6.12,0.3,55.67,2.5
2.0,"2019-08-06 18:03:32.000000","2019-08-06 18:42:03.000000",2.0,11.41,1.0,N,234.0,93.0,2.0,36.5,1.0,0.5,0.0,6.12,0.3,46.92,2.5
1.0,"2019-08-13 09:57:18.000000","2019-08-13 10:24:12.000000",1.0,9.4,1.0,N,234.0,93.0,1.0,31.0,2.5,0.5,8.05,6.12,0.3,48.47,2.5
2.0,"2019-08-15 15:17:07.000000","2019-08-15 16:19:56.000000",1.0,15.82,2.0,N,234.0,93.0,1.0,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
2.0,"2019-08-16 12:37:17.000000","2019-08-16 13:05:33.000000",1.0,11.59,1.0,N,234.0,93.0,1.0,35.5,0.0,0.5,8.98,6.12,0.3,53.9,2.5
2.0,"2019-08-22 09:28:43.000000","2019-08-22 10:06:42.000000",2.0,12.85,1.0,N,234.0,93.0,2.0,41.5,0.0,0.5,0.0,0.0,0.3,44.8,2.5
2.0,"2019-08-23 09:36:50.000000","2019-08-23 10:11:57.000000",1.0,14.13,1.0,N,234.0,93.0,1.0,41.0,0.0,0.5,12.6,6.12,0.3,63.02,2.5
1.0,"2019-08-23 14:56:07.000000","2019-08-23 15:28:39.000000",2.0,9.2,1.0,N,234.0,93.0,1.0,29.0,2.5,0.5,7.65,6.12,0.3,46.07,2.5
2.0,"2019-08-23 19:27:01.000000","2019-08-23 20:05:11.000000",1.0,11.26,1.0,N,234.0,93.0,2.0,37.0,1.0,0.5,0.0,0.0,0.3,41.3,2.5
2.0,"2019-08-24 02:50:22.000000","2019-08-24 03:47:41.000000",4.0,13.37,1.0,N,234.0,93.0,2.0,43.0,0.5,0.5,0.0,0.0,0.3,46.8,2.5
2.0,"2019-08-25 08:52:18.000000","2019-08-25 09:11:30.000000",1.0,9.97,1.0,N,234.0,93.0,1.0,29.0,0.0,0.5,7.68,6.12,0.3,46.1,2.5
1.0,"2019-08-26 10:55:24.000000","2019-08-26 11:43:52.000000",2.0,11.8,1.0,N,234.0,93.0,1.0,44.0,2.5,0.5,10.65,6.12,0.3,64.07,2.5
1.0,"2019-08-26 10:12:40.000000","2019-08-26 10:48:15.000000",3.0,9.5,1.0,N,234.0,93.0,1.0,33.5,2.5,0.5,12.85,6.12,0.3,55.77,2.5
1.0,"2019-08-26 13:23:32.000000","2019-08-26 13:54:51.000000",1.0,11.6,1.0,N,234.0,93.0,1.0,36.0,2.5,0.5,13.6,6.12,0.3,59.02,2.5
1.0,"2019-08-26 15:13:48.000000","2019-08-26 15:53:01.000000",1.0,11.3,1.0,N,234.0,93.0,1.0,37.5,2.5,0.5,9.35,6.12,0.3,56.27,2.5
2.0,"2019-08-27 09:28:16.000000","2019-08-27 09:56:31.000000",1.0,12.67,1.0,N,234.0,93.0,1.0,37.0,0.0,0.5,8.06,0.0,0.3,48.36,2.5
2.0,"2019-08-27 12:08:00.000000","2019-08-27 12:39:04.000000",2.0,11.41,1.0,N,234.0,93.0,1.0,36.5,0.0,0.5,2.0,6.12,0.3,47.92,2.5
2.0,"2019-08-27 13:40:53.000000","2019-08-27 14:16:21.000000",1.0,12.96,1.0,N,234.0,93.0,1.0,39.5,0.0,0.5,9.78,6.12,0.3,58.7,2.5
1.0,"2019-08-27 19:05:03.000000","2019-08-27 19:43:59.000000",1.0,10.6,1.0,N,234.0,93.0,1.0,34.5,3.5,0.5,0.0,6.12,0.3,44.92,2.5
2.0,"2019-08-28 11:36:38.000000","2019-08-28 12:11:16.000000",2.0,8.93,1.0,N,234.0,93.0,2.0,30.0,0.0,0.5,0.0,6.12,0.3,39.42,2.5
2.0,"2019-08-28 12:05:35.000000","2019-08-28 12:44:12.000000",5.0,11.18,1.0,N,234.0,93.0,2.0,34.5,0.0,0.5,0.0,6.12,0.3,43.92,2.5
2.0,"2019-08-28 16:50:29.000000","2019-08-28 17:42:33.000000",1.0,12.6,1.0,N,234.0,93.0,2.0,42.5,1.0,0.5,0.0,6.12,0.3,52.92,2.5
2.0,"2019-08-28 18:16:58.000000","2019-08-28 19:23:46.000000",1.0,12.68,1.0,N,234.0,93.0,1.0,48.0,1.0,0.5,5.5,6.12,0.3,63.92,2.5
2.0,"2019-08-28 18:39:40.000000","2019-08-28 19:36:47.000000",1.0,12.98,1.0,N,234.0,93.0,1.0,46.0,1.0,0.5,10.06,0.0,0.3,60.36,2.5
1.0,"2019-08-30 13:12:00.000000","2019-08-30 13:55:44.000000",2.0,12.6,1.0,N,234.0,93.0,1.0,39.5,2.5,0.5,7.0,6.12,0.3,55.92,2.5
1.0,"2019-08-30 17:35:09.000000","2019-08-30 18:38:38.000000",1.0,12.7,1.0,N,234.0,93.0,1.0,47.0,3.5,0.5,0.0,6.12,0.3,57.42,2.5
2.0,"2019-08-31 17:45:24.000000","2019-08-31 18:11:13.000000",2.0,11.35,1.0,N,234.0,93.0,1.0,33.0,0.0,0.5,10.0,6.12,0.3,52.42,2.5
2.0,"2019-08-31 17:37:12.000000","2019-08-31 18:09:22.000000",1.0,11.08,1.0,N,234.0,93.0,2.0,32.5,0.0,0.5,0.0,6.12,0.3,41.92,2.5
2.0,"2019-08-31 18:30:58.000000","2019-08-31 19:30:28.000000",1.0,13.83,1.0,N,234.0,93.0,1.0,50.5,0.0,0.5,14.98,6.12,0.3,74.9,2.5
,"2019-08-09 07:51:00.000000","2019-08-09 08:35:00.000000",,11.44,,,234.0,93.0,,33.44,2.75,0.5,0.0,6.12,0.3,43.11,0.0
